transaction_id,user_id,transaction_time,amount,country,payment_method,card_id,device_id,tx_type,is_chargeback
1983,U0032,2025-02-12 02:10:04,29.26,DE,card,C0032_1,D0032_2,purchase,0
2020,U0032,2025-02-12 02:13:36,38.74,CZ,wallet,,D0032_2,purchase,0
2044,U0032,2025-02-13 00:45:43,10.48,GB,card,C0032_1,D0032_2,purchase,0
1996,U0032,2025-02-13 14:50:27,57.51,UA,card,C0032_1,D0032_1,purchase,0
2052,U0032,2025-02-14 01:05:38,20.06,MT,card,C0032_1,D0032_1,purchase,0
2038,U0032,2025-02-14 01:32:44,65.04,CZ,card,C0032_1,D0032_1,purchase,0
1986,U0032,2025-02-14 03:30:24,48.24,GB,card,C0032_1,D0032_2,purchase,0
2056,U0032,2025-02-14 05:14:59,30.57,CZ,card,C0032_1,D0032_1,purchase,0
2023,U0032,2025-02-14 06:21:19,19.14,IR,card,C0032_1,D0032_1,purchase,0
1995,U0032,2025-02-14 09:50:48,49.72,MT,card,C0032_1,D0032_2,purchase,0
2018,U0032,2025-02-14 19:49:05,18.74,SE,bank_transfer,,D0032_2,purchase,0
2006,U0032,2025-02-15 11:24:39,25.21,PL,card,C0032_1,D0032_2,purchase,0
2002,U0032,2025-02-15 11:26:12,11.24,IT,card,C0032_1,D0032_1,purchase,0
1984,U0032,2025-02-16 03:59:00,23.18,SE,card,C0032_1,D0032_2,purchase,0
1978,U0032,2025-02-17 07:54:00,15.74,PL,card,C0032_1,D0032_2,purchase,0
1999,U0032,2025-02-17 10:29:39,36.59,CZ,card,C0032_1,D0032_1,purchase,0
1977,U0032,2025-02-17 16:39:59,16.59,CZ,card,C0032_1,D0032_2,purchase,0
2034,U0032,2025-02-17 19:40:45,22.29,ES,wallet,,D0032_1,purchase,0
2053,U0032,2025-02-18 02:23:45,29.77,RU,card,C0032_1,D0032_1,purchase,0
2055,U0032,2025-02-18 11:08:15,17.15,ES,card,C0032_1,D0032_2,purchase,0
2028,U0032,2025-02-19 03:23:16,61.36,DE,card,C0032_1,D0032_1,purchase,0
1997,U0032,2025-02-20 08:24:51,96.9,CZ,card,C0032_1,D0032_2,purchase,0
2015,U0032,2025-02-20 10:46:11,40.03,BG,card,C0032_1,D0032_1,purchase,0
2030,U0032,2025-02-20 17:57:30,18.03,IT,card,C0032_1,D0032_1,purchase,0
2014,U0032,2025-02-20 19:33:46,49.15,NL,card,C0032_1,D0032_1,purchase,0
2042,U0032,2025-02-21 00:42:13,41.95,MT,card,C0032_1,D0032_1,purchase,0
2008,U0032,2025-02-21 07:01:14,18.81,FR,card,C0032_1,D0032_2,purchase,0
2047,U0032,2025-02-21 11:16:49,14.55,IT,card,C0032_1,D0032_1,purchase,0
2057,U0032,2025-02-21 11:58:36,13.49,UA,card,C0032_1,D0032_1,purchase,0
2036,U0032,2025-02-21 22:33:47,52.54,IT,bank_transfer,,D0032_2,purchase,0
1988,U0032,2025-02-22 12:47:00,37.24,NL,card,C0032_1,D0032_1,purchase,0
1979,U0032,2025-02-22 19:08:08,8.16,DE,card,C0032_1,D0032_1,purchase,0
1985,U0032,2025-02-23 07:18:10,25.07,NL,card,C0032_1,D0032_1,purchase,0
2031,U0032,2025-02-24 02:49:04,34.12,MT,card,C0032_1,D0032_2,purchase,0
2011,U0032,2025-02-24 03:23:31,4.83,IT,wallet,,D0032_1,purchase,0
2012,U0032,2025-02-24 07:02:16,10.83,GB,bank_transfer,,D0032_1,purchase,0
2026,U0032,2025-02-24 22:06:29,32.39,IT,bank_transfer,,D0032_2,purchase,0
2017,U0032,2025-02-25 19:35:19,17.93,IR,wallet,,D0032_1,purchase,0
2040,U0032,2025-02-25 23:36:32,33.4,UA,card,C0032_1,D0032_1,purchase,0
2037,U0032,2025-02-26 09:09:24,14.62,DE,card,C0032_1,D0032_2,purchase,0
2001,U0032,2025-02-26 17:21:32,17.57,CZ,card,C0032_1,D0032_1,purchase,0
2063,U0032,2025-02-26 23:56:06,21.76,PL,card,C0032_1,D0032_2,purchase,0
2066,U0032,2025-02-27 00:09:24,37.08,MT,card,C0032_1,D0032_1,purchase,0
2019,U0032,2025-02-27 00:33:26,10.04,DE,wallet,,D0032_1,purchase,0
1998,U0032,2025-02-27 15:02:56,53.87,CZ,card,C0032_1,D0032_2,purchase,0
2009,U0032,2025-02-27 19:50:16,8.96,SE,card,C0032_1,D0032_2,purchase,0
2010,U0032,2025-02-28 01:41:51,26.63,BG,card,C0032_1,D0032_1,purchase,0
2016,U0032,2025-02-28 03:40:36,15.65,DE,card,C0032_1,D0032_2,purchase,0
2054,U0032,2025-02-28 11:32:36,65.85,SE,card,C0032_1,D0032_2,purchase,0
2049,U0032,2025-02-28 13:52:45,41.16,DE,card,C0032_1,D0032_1,purchase,0
2039,U0032,2025-02-28 14:50:47,18.18,FR,wallet,,D0032_2,purchase,0
2045,U0032,2025-02-28 17:14:03,46.18,IT,card,C0032_1,D0032_1,purchase,0
2061,U0032,2025-02-28 23:49:39,32.8,CZ,wallet,,D0032_2,purchase,0
2137,U0033,2025-02-01 02:29:32,15.16,PL,card,C0033_1,D0033_1,purchase,0
2147,U0033,2025-02-02 10:42:30,31.47,MT,card,C0033_1,D0033_1,purchase,0
2150,U0033,2025-02-02 10:54:46,16.48,NL,card,C0033_1,D0033_1,purchase,0
2074,U0033,2025-02-02 16:54:23,31.72,RO,card,C0033_1,D0033_1,purchase,0
2130,U0033,2025-02-03 18:25:39,8.44,NL,card,C0033_1,D0033_1,purchase,0
2174,U0033,2025-02-04 02:49:01,35.12,MT,wallet,,D0033_1,purchase,0
2113,U0033,2025-02-04 06:27:24,86.15,FR,card,C0033_1,D0033_1,purchase,0
2087,U0033,2025-02-04 11:11:29,42.95,MT,card,C0033_1,D0033_1,purchase,0
2149,U0033,2025-02-04 17:52:17,18.11,CZ,card,C0033_1,D0033_1,purchase,0
2151,U0033,2025-02-04 23:02:23,54.7,PL,bank_transfer,,D0033_1,purchase,0
2080,U0033,2025-02-05 03:08:02,17.35,PL,card,C0033_1,D0033_1,purchase,0
2145,U0033,2025-02-05 04:05:33,16.5,GB,card,C0033_1,D0033_1,purchase,0
2135,U0033,2025-02-05 07:35:20,23.58,TR,card,C0033_1,D0033_1,purchase,0
2169,U0033,2025-02-05 16:58:43,19.38,DE,card,C0033_1,D0033_1,purchase,0
2161,U0033,2025-02-05 17:57:26,9.57,CZ,card,C0033_1,D0033_1,purchase,0
2085,U0033,2025-02-05 22:47:17,33.42,SE,card,C0033_1,D0033_1,purchase,0
2168,U0033,2025-02-06 07:13:25,13.63,IT,card,C0033_1,D0033_1,purchase,0
2178,U0033,2025-02-06 08:22:22,48.45,IT,card,C0033_1,D0033_1,purchase,0
2123,U0033,2025-02-06 13:47:53,11.51,MT,card,C0033_1,D0033_1,purchase,0
2180,U0033,2025-02-07 00:08:30,17.0,CZ,card,C0033_1,D0033_1,purchase,0
2152,U0033,2025-02-07 00:18:20,21.9,SE,card,C0033_1,D0033_1,purchase,0
2069,U0033,2025-02-07 07:42:15,12.28,ES,wallet,,D0033_1,purchase,0
2082,U0033,2025-02-07 13:05:10,17.65,DE,card,C0033_1,D0033_1,purchase,0
2148,U0033,2025-02-07 15:54:46,18.88,DE,card,C0033_1,D0033_1,purchase,0
2084,U0033,2025-02-07 18:34:59,15.55,BG,card,C0033_1,D0033_1,purchase,0
2164,U0033,2025-02-07 23:59:22,46.37,FR,card,C0033_1,D0033_1,purchase,0
2171,U0033,2025-02-08 06:24:18,33.73,RO,card,C0033_1,D0033_1,purchase,0
2181,U0033,2025-02-08 14:06:35,33.72,FR,bank_transfer,,D0033_1,purchase,0
2122,U0033,2025-02-08 23:53:06,17.48,ES,card,C0033_1,D0033_1,purchase,0
2076,U0033,2025-02-09 10:43:40,40.2,IT,card,C0033_1,D0033_1,purchase,0
2176,U0033,2025-02-09 17:24:48,73.92,CZ,card,C0033_1,D0033_1,purchase,0
2136,U0033,2025-02-09 20:32:07,22.37,MT,card,C0033_1,D0033_1,purchase,0
2109,U0033,2025-02-10 11:53:56,13.0,DE,card,C0033_1,D0033_1,purchase,0
2153,U0033,2025-02-10 18:03:09,31.14,TR,card,C0033_1,D0033_1,purchase,0
2126,U0033,2025-02-10 22:43:56,23.68,SE,card,C0033_1,D0033_1,purchase,0
2101,U0033,2025-02-10 23:17:42,42.68,IT,card,C0033_1,D0033_1,purchase,0
2157,U0033,2025-02-11 03:43:19,122.4,DE,wallet,,D0033_1,purchase,0
2179,U0033,2025-02-11 07:32:59,19.43,CZ,wallet,,D0033_1,purchase,0
2125,U0033,2025-02-11 15:17:57,10.52,UA,card,C0033_1,D0033_1,purchase,0
2071,U0033,2025-02-11 17:31:34,11.27,CZ,card,C0033_1,D0033_1,purchase,0
2093,U0033,2025-02-12 01:32:08,23.06,DE,card,C0033_1,D0033_1,purchase,0
2079,U0033,2025-02-12 05:15:09,20.7,CZ,wallet,,D0033_1,purchase,0
2129,U0033,2025-02-12 16:00:27,22.13,MT,card,C0033_1,D0033_1,purchase,0
2175,U0033,2025-02-12 21:41:56,28.71,MT,bank_transfer,,D0033_1,purchase,0
2160,U0033,2025-02-13 00:46:49,36.32,TR,card,C0033_1,D0033_1,purchase,0
2142,U0033,2025-02-13 07:00:59,15.03,ES,card,C0033_1,D0033_1,purchase,0
2068,U0033,2025-02-14 05:31:03,13.53,NL,card,C0033_1,D0033_1,purchase,0
2073,U0033,2025-02-14 06:00:27,22.84,TR,card,C0033_1,D0033_1,purchase,0
2155,U0033,2025-02-14 13:11:10,26.19,CZ,card,C0033_1,D0033_1,purchase,0
2077,U0033,2025-02-14 14:31:21,17.36,DE,card,C0033_1,D0033_1,purchase,0
2108,U0033,2025-02-14 15:55:41,65.63,CZ,wallet,,D0033_1,purchase,0
2102,U0033,2025-02-14 20:50:14,18.09,CZ,card,C0033_1,D0033_1,purchase,0
2114,U0033,2025-02-14 22:26:32,18.13,CZ,card,C0033_1,D0033_1,purchase,0
2088,U0033,2025-02-15 01:08:02,31.44,DE,card,C0033_1,D0033_1,purchase,0
2158,U0033,2025-02-15 05:42:32,26.54,CZ,card,C0033_1,D0033_1,purchase,0
2111,U0033,2025-02-15 08:10:54,48.8,FR,bank_transfer,,D0033_1,purchase,0
2138,U0033,2025-02-15 09:23:30,27.42,UA,card,C0033_1,D0033_1,purchase,0
2116,U0033,2025-02-15 12:34:14,15.02,NL,card,C0033_1,D0033_1,purchase,0
2146,U0033,2025-02-15 12:48:42,24.64,GB,card,C0033_1,D0033_1,purchase,0
2107,U0033,2025-02-15 18:09:23,24.68,NL,card,C0033_1,D0033_1,purchase,0
2120,U0033,2025-02-15 18:32:51,39.1,RO,card,C0033_1,D0033_1,purchase,0
2139,U0033,2025-02-16 01:57:31,5.82,RO,card,C0033_1,D0033_1,purchase,0
2133,U0033,2025-02-16 03:50:31,30.26,CZ,bank_transfer,,D0033_1,purchase,0
2118,U0033,2025-02-16 04:53:25,24.63,PL,card,C0033_1,D0033_1,purchase,0
2112,U0033,2025-02-16 13:08:15,16.5,NL,bank_transfer,,D0033_1,purchase,0
2165,U0033,2025-02-16 19:52:57,20.18,BG,card,C0033_1,D0033_1,purchase,0
2156,U0033,2025-02-16 23:33:47,16.18,TR,card,C0033_1,D0033_1,purchase,0
2096,U0033,2025-02-17 00:38:55,28.46,SE,card,C0033_1,D0033_1,purchase,0
2121,U0033,2025-02-17 02:38:45,22.3,UA,card,C0033_1,D0033_1,purchase,0
2100,U0033,2025-02-17 03:30:21,32.51,IT,card,C0033_1,D0033_1,purchase,0
2075,U0033,2025-02-17 09:41:46,42.22,TR,wallet,,D0033_1,purchase,0
2134,U0033,2025-02-17 11:11:48,34.63,BG,card,C0033_1,D0033_1,purchase,0
2067,U0033,2025-02-17 11:27:29,38.81,GB,bank_transfer,,D0033_1,purchase,0
2091,U0033,2025-02-17 14:00:10,43.45,GB,card,C0033_1,D0033_1,purchase,0
2104,U0033,2025-02-18 04:09:55,18.69,FR,bank_transfer,,D0033_1,purchase,0
2089,U0033,2025-02-18 09:00:25,7.52,IT,card,C0033_1,D0033_1,purchase,0
2097,U0033,2025-02-18 09:30:05,31.61,SE,card,C0033_1,D0033_1,purchase,0
2132,U0033,2025-02-18 10:55:35,27.66,NL,card,C0033_1,D0033_1,purchase,0
2090,U0033,2025-02-19 00:01:56,31.36,MT,card,C0033_1,D0033_1,purchase,0
2081,U0033,2025-02-19 02:33:23,11.89,MT,card,C0033_1,D0033_1,purchase,0
2128,U0033,2025-02-19 14:27:38,47.57,BG,card,C0033_1,D0033_1,purchase,0
2124,U0033,2025-02-19 21:58:17,15.92,ES,card,C0033_1,D0033_1,purchase,0
2143,U0033,2025-02-19 22:58:31,7.68,GB,card,C0033_1,D0033_1,purchase,0
2117,U0033,2025-02-20 03:27:19,26.38,CZ,card,C0033_1,D0033_1,purchase,0
2159,U0033,2025-02-20 03:38:54,24.28,FR,card,C0033_1,D0033_1,purchase,0
2098,U0033,2025-02-20 04:56:55,67.19,NL,wallet,,D0033_1,purchase,0
2072,U0033,2025-02-20 05:11:05,32.18,BG,bank_transfer,,D0033_1,purchase,0
2141,U0033,2025-02-20 06:39:19,30.38,FR,card,C0033_1,D0033_1,purchase,0
2095,U0033,2025-02-20 13:40:27,35.08,CZ,card,C0033_1,D0033_1,purchase,0
2105,U0033,2025-02-21 00:16:10,14.38,GB,card,C0033_1,D0033_1,purchase,0
2166,U0033,2025-02-21 21:29:41,82.34,IT,card,C0033_1,D0033_1,purchase,0
2154,U0033,2025-02-21 22:41:35,28.52,DE,card,C0033_1,D0033_1,purchase,0
2094,U0033,2025-02-22 05:46:08,43.75,RU,card,C0033_1,D0033_1,purchase,0
2162,U0033,2025-02-22 06:28:14,31.44,PL,wallet,,D0033_1,purchase,0
2115,U0033,2025-02-22 06:33:33,14.12,FR,wallet,,D0033_1,purchase,0
2106,U0033,2025-02-22 10:17:30,41.51,NL,card,C0033_1,D0033_1,purchase,0
2086,U0033,2025-02-22 10:25:34,34.02,IT,card,C0033_1,D0033_1,purchase,0
2092,U0033,2025-02-24 00:00:33,35.95,NL,card,C0033_1,D0033_1,purchase,0
2070,U0033,2025-02-24 06:29:11,40.95,RU,card,C0033_1,D0033_1,purchase,0
2083,U0033,2025-02-24 18:14:59,18.76,CZ,card,C0033_1,D0033_1,purchase,0
2177,U0033,2025-02-25 01:12:47,9.11,MT,card,C0033_1,D0033_1,purchase,0
2167,U0033,2025-02-25 05:41:30,11.26,RO,bank_transfer,,D0033_1,purchase,0
2103,U0033,2025-02-25 08:28:31,50.12,ES,card,C0033_1,D0033_1,purchase,0
2099,U0033,2025-02-25 12:58:00,47.72,IR,card,C0033_1,D0033_1,purchase,0
2110,U0033,2025-02-25 15:19:59,72.39,MT,card,C0033_1,D0033_1,purchase,0
2078,U0033,2025-02-25 22:28:19,18.26,NL,card,C0033_1,D0033_1,purchase,0
2140,U0033,2025-02-26 05:48:26,18.02,RU,wallet,,D0033_1,purchase,0
2144,U0033,2025-02-26 15:33:34,29.45,DE,card,C0033_1,D0033_1,purchase,0
2119,U0033,2025-02-27 02:16:48,27.21,CZ,card,C0033_1,D0033_1,purchase,0
2170,U0033,2025-02-27 14:10:53,10.38,MT,card,C0033_1,D0033_1,purchase,0
2163,U0033,2025-02-27 16:31:56,13.45,GB,card,C0033_1,D0033_1,purchase,0
2172,U0033,2025-02-28 05:26:34,14.42,ES,card,C0033_1,D0033_1,purchase,0
2173,U0033,2025-02-28 13:20:52,51.95,NL,card,C0033_1,D0033_1,purchase,0
2131,U0033,2025-02-28 13:58:04,13.19,FR,card,C0033_1,D0033_1,purchase,0
2127,U0033,2025-02-28 23:25:03,21.81,UA,wallet,,D0033_1,purchase,0
2271,U0034,2025-02-01 00:00:42,21.48,ES,card,C0034_1,D0034_1,purchase,0
2222,U0034,2025-02-01 00:15:14,20.81,ES,bank_transfer,,D0034_2,purchase,0
2282,U0034,2025-02-01 02:35:09,36.12,BG,bank_transfer,,D0034_2,purchase,0
2255,U0034,2025-02-01 04:55:19,9.97,IT,card,C0034_1,D0034_1,purchase,0
2232,U0034,2025-02-01 06:32:47,21.67,NL,wallet,,D0034_2,purchase,0
2257,U0034,2025-02-01 07:39:05,18.84,PL,card,C0034_1,D0034_2,purchase,0
2235,U0034,2025-02-01 13:51:10,14.98,IT,card,C0034_1,D0034_2,purchase,0
2246,U0034,2025-02-01 17:17:50,48.34,CZ,card,C0034_1,D0034_2,purchase,0
2193,U0034,2025-02-02 00:29:54,31.26,IT,card,C0034_1,D0034_2,purchase,0
2229,U0034,2025-02-02 02:23:09,17.24,GB,card,C0034_1,D0034_1,purchase,0
2292,U0034,2025-02-02 08:36:14,22.7,DE,card,C0034_1,D0034_1,purchase,0
2192,U0034,2025-02-02 12:35:25,22.09,CZ,bank_transfer,,D0034_1,purchase,0
2182,U0034,2025-02-02 20:37:40,37.99,MT,card,C0034_1,D0034_1,purchase,0
2267,U0034,2025-02-02 20:45:20,26.32,CZ,wallet,,D0034_2,purchase,0
2264,U0034,2025-02-02 22:58:26,20.3,PL,card,C0034_1,D0034_2,purchase,0
2280,U0034,2025-02-03 08:09:46,13.96,PL,card,C0034_1,D0034_2,purchase,0
2187,U0034,2025-02-03 15:17:05,20.58,CZ,card,C0034_1,D0034_2,purchase,0
2261,U0034,2025-02-03 15:26:35,25.64,DE,bank_transfer,,D0034_2,purchase,0
2210,U0034,2025-02-03 20:24:46,62.93,FR,card,C0034_1,D0034_2,purchase,0
2273,U0034,2025-02-04 09:03:16,16.86,MT,wallet,,D0034_1,purchase,0
2198,U0034,2025-02-04 12:24:22,21.99,CZ,card,C0034_1,D0034_1,purchase,0
2266,U0034,2025-02-05 03:35:56,26.86,RO,card,C0034_1,D0034_2,purchase,0
2252,U0034,2025-02-05 03:53:10,24.83,GB,card,C0034_1,D0034_1,purchase,0
2205,U0034,2025-02-05 04:47:26,24.11,DE,bank_transfer,,D0034_1,purchase,0
2219,U0034,2025-02-05 06:42:29,64.82,CZ,card,C0034_1,D0034_1,purchase,0
2249,U0034,2025-02-05 08:23:11,76.05,GB,bank_transfer,,D0034_2,purchase,0
2215,U0034,2025-02-05 14:00:58,15.34,TR,card,C0034_1,D0034_2,purchase,0
2202,U0034,2025-02-05 16:31:19,54.66,CZ,bank_transfer,,D0034_2,purchase,0
2196,U0034,2025-02-06 02:35:00,124.11,GB,card,C0034_1,D0034_1,purchase,0
2239,U0034,2025-02-06 04:36:00,43.88,MT,wallet,,D0034_2,purchase,0
2230,U0034,2025-02-06 19:03:38,23.64,MT,card,C0034_1,D0034_1,purchase,0
2211,U0034,2025-02-06 23:54:09,10.69,ES,bank_transfer,,D0034_2,purchase,0
2233,U0034,2025-02-07 14:07:37,11.69,DE,card,C0034_1,D0034_2,purchase,0
2199,U0034,2025-02-07 16:13:33,7.0,CZ,card,C0034_1,D0034_2,purchase,0
2183,U0034,2025-02-08 15:18:39,37.19,MT,card,C0034_1,D0034_1,purchase,0
2188,U0034,2025-02-08 15:49:41,26.07,DE,card,C0034_1,D0034_2,purchase,0
2269,U0034,2025-02-08 18:27:03,40.26,RO,card,C0034_1,D0034_1,purchase,0
2251,U0034,2025-02-09 01:31:18,8.4,CZ,wallet,,D0034_2,purchase,0
2247,U0034,2025-02-09 09:12:12,28.36,UA,card,C0034_1,D0034_1,purchase,0
2191,U0034,2025-02-09 19:20:39,9.72,IT,card,C0034_1,D0034_1,purchase,0
2201,U0034,2025-02-09 22:38:43,36.73,MT,card,C0034_1,D0034_1,purchase,0
2224,U0034,2025-02-10 04:51:01,8.85,ES,card,C0034_1,D0034_1,purchase,0
2237,U0034,2025-02-10 05:48:11,14.84,CZ,wallet,,D0034_1,purchase,0
2270,U0034,2025-02-10 08:57:30,14.32,DE,bank_transfer,,D0034_1,purchase,0
2256,U0034,2025-02-10 10:16:45,31.96,NL,card,C0034_1,D0034_2,purchase,0
2227,U0034,2025-02-10 11:00:04,8.81,DE,card,C0034_1,D0034_1,purchase,0
2254,U0034,2025-02-10 21:31:05,10.16,ES,card,C0034_1,D0034_2,purchase,0
2242,U0034,2025-02-10 23:39:54,37.86,FR,wallet,,D0034_2,purchase,0
2226,U0034,2025-02-11 02:35:03,22.19,BG,card,C0034_1,D0034_2,purchase,0
2207,U0034,2025-02-11 11:12:20,40.52,IT,card,C0034_1,D0034_1,purchase,0
2195,U0034,2025-02-11 13:34:41,15.02,ES,card,C0034_1,D0034_2,purchase,0
2190,U0034,2025-02-12 20:06:45,23.4,UA,bank_transfer,,D0034_1,purchase,0
2245,U0034,2025-02-13 00:31:00,20.57,DE,card,C0034_1,D0034_1,purchase,0
2272,U0034,2025-02-13 07:29:48,58.03,CZ,card,C0034_1,D0034_1,purchase,0
2220,U0034,2025-02-13 08:18:03,37.54,RO,card,C0034_1,D0034_2,purchase,0
2204,U0034,2025-02-13 09:09:26,25.37,MT,wallet,,D0034_1,purchase,0
2276,U0034,2025-02-13 16:21:07,129.08,MT,card,C0034_1,D0034_1,purchase,0
2231,U0034,2025-02-14 01:46:54,24.06,CZ,card,C0034_1,D0034_1,purchase,0
2250,U0034,2025-02-14 06:22:13,44.78,CZ,card,C0034_1,D0034_2,purchase,0
2244,U0034,2025-02-14 08:19:14,3.86,CZ,card,C0034_1,D0034_2,purchase,0
2212,U0034,2025-02-14 09:21:20,25.35,MT,card,C0034_1,D0034_1,purchase,0
2275,U0034,2025-02-14 15:18:01,28.51,CZ,card,C0034_1,D0034_2,purchase,0
2279,U0034,2025-02-14 18:50:05,18.11,DE,card,C0034_1,D0034_2,purchase,0
2262,U0034,2025-02-15 04:03:38,8.74,ES,card,C0034_1,D0034_1,purchase,0
2248,U0034,2025-02-16 07:39:10,8.18,ES,card,C0034_1,D0034_1,purchase,0
2240,U0034,2025-02-17 08:04:50,27.89,CZ,card,C0034_1,D0034_1,purchase,0
2287,U0034,2025-02-17 23:42:34,4.65,CZ,wallet,,D0034_1,purchase,0
2238,U0034,2025-02-18 00:22:18,22.64,DE,card,C0034_1,D0034_2,purchase,0
2236,U0034,2025-02-18 11:26:17,8.54,CZ,card,C0034_1,D0034_1,purchase,0
2260,U0034,2025-02-18 22:10:59,21.87,UA,card,C0034_1,D0034_1,purchase,0
2258,U0034,2025-02-19 00:19:54,22.86,SE,wallet,,D0034_2,purchase,0
2274,U0034,2025-02-19 02:58:17,22.74,RO,card,C0034_1,D0034_1,purchase,0
2189,U0034,2025-02-19 17:53:56,32.39,GB,bank_transfer,,D0034_2,purchase,0
18395,U0034,2025-02-19 18:00:36,24.02,MT,card,C0034_F1,D0034_F1,purchase,0
18411,U0034,2025-02-19 18:01:02,29.94,MT,card,C0034_F2,D0034_F1,purchase,0
18405,U0034,2025-02-19 18:01:37,12.02,MT,card,C0034_F2,D0034_F1,purchase,0
18415,U0034,2025-02-19 18:01:40,36.82,MT,card,C0034_F2,D0034_F1,purchase,0
18414,U0034,2025-02-19 18:02:45,24.45,MT,card,C0034_F2,D0034_F1,purchase,0
18416,U0034,2025-02-19 18:03:48,31.1,MT,card,C0034_F1,D0034_F1,purchase,0
18401,U0034,2025-02-19 18:04:26,25.09,MT,card,C0034_F1,D0034_F1,purchase,0
18392,U0034,2025-02-19 18:09:01,10.54,MT,card,C0034_F1,D0034_F1,purchase,0
18403,U0034,2025-02-19 18:09:07,31.88,MT,card,C0034_F2,D0034_F1,purchase,0
18399,U0034,2025-02-19 18:10:33,33.89,MT,card,C0034_F2,D0034_F1,purchase,0
18408,U0034,2025-02-19 18:12:30,6.07,MT,card,C0034_F2,D0034_F1,purchase,0
18409,U0034,2025-02-19 18:13:10,5.24,MT,card,C0034_F1,D0034_F1,purchase,0
18393,U0034,2025-02-19 18:13:15,14.57,MT,card,C0034_F2,D0034_F1,purchase,0
18410,U0034,2025-02-19 18:13:25,32.69,MT,card,C0034_F1,D0034_F1,purchase,0
18413,U0034,2025-02-19 18:14:11,22.42,MT,card,C0034_F2,D0034_F1,purchase,0
18412,U0034,2025-02-19 18:14:24,10.44,MT,card,C0034_F2,D0034_F1,purchase,0
18404,U0034,2025-02-19 18:14:54,26.42,MT,card,C0034_F1,D0034_F1,purchase,0
18396,U0034,2025-02-19 18:15:15,17.51,MT,card,C0034_F1,D0034_F1,purchase,0
18407,U0034,2025-02-19 18:15:27,5.5,MT,card,C0034_F2,D0034_F1,purchase,0
18398,U0034,2025-02-19 18:15:31,17.8,MT,card,C0034_F1,D0034_F1,purchase,0
18406,U0034,2025-02-19 18:18:14,11.54,MT,card,C0034_F2,D0034_F1,purchase,0
18402,U0034,2025-02-19 18:21:44,7.8,MT,card,C0034_F2,D0034_F1,purchase,0
18394,U0034,2025-02-19 18:25:12,9.03,MT,card,C0034_F1,D0034_F1,purchase,0
18397,U0034,2025-02-19 18:29:36,14.02,MT,card,C0034_F2,D0034_F1,purchase,0
18400,U0034,2025-02-19 18:29:53,19.19,MT,card,C0034_F2,D0034_F1,purchase,0
2223,U0034,2025-02-19 23:04:15,43.46,TR,card,C0034_1,D0034_2,purchase,0
2225,U0034,2025-02-20 00:33:29,31.65,DE,bank_transfer,,D0034_2,purchase,0
2209,U0034,2025-02-20 00:35:34,22.16,CZ,card,C0034_1,D0034_2,purchase,0
2291,U0034,2025-02-20 02:29:42,22.18,CZ,card,C0034_1,D0034_2,purchase,0
2288,U0034,2025-02-20 02:51:05,15.34,IT,card,C0034_1,D0034_1,purchase,0
2203,U0034,2025-02-20 04:53:41,34.59,SE,card,C0034_1,D0034_1,purchase,0
2186,U0034,2025-02-20 07:09:45,24.06,IR,card,C0034_1,D0034_1,purchase,0
2208,U0034,2025-02-20 12:21:50,43.53,CZ,card,C0034_1,D0034_2,purchase,0
2213,U0034,2025-02-20 14:34:48,27.49,CZ,card,C0034_1,D0034_1,purchase,0
2281,U0034,2025-02-21 03:17:02,52.85,DE,card,C0034_1,D0034_1,purchase,0
2218,U0034,2025-02-21 04:51:29,11.33,PL,bank_transfer,,D0034_2,purchase,0
2285,U0034,2025-02-21 11:23:01,23.15,RO,card,C0034_1,D0034_1,purchase,0
2263,U0034,2025-02-21 14:46:12,21.92,CZ,card,C0034_1,D0034_2,purchase,0
2234,U0034,2025-02-21 19:39:17,8.46,GB,card,C0034_1,D0034_2,purchase,0
2206,U0034,2025-02-21 19:40:27,18.81,ES,card,C0034_1,D0034_1,purchase,0
2278,U0034,2025-02-22 00:12:12,32.01,DE,card,C0034_1,D0034_1,purchase,0
2290,U0034,2025-02-22 15:37:59,21.04,IT,card,C0034_1,D0034_2,purchase,0
2221,U0034,2025-02-22 18:28:27,20.04,FR,card,C0034_1,D0034_1,purchase,0
2268,U0034,2025-02-22 18:30:17,11.92,PL,card,C0034_1,D0034_1,purchase,0
2253,U0034,2025-02-22 21:08:36,30.94,IR,wallet,,D0034_2,purchase,0
2185,U0034,2025-02-23 01:31:36,24.38,FR,wallet,,D0034_1,purchase,0
2197,U0034,2025-02-23 09:44:46,22.54,GB,card,C0034_1,D0034_1,purchase,0
2228,U0034,2025-02-23 21:23:27,50.01,ES,card,C0034_1,D0034_2,purchase,0
2200,U0034,2025-02-24 01:04:43,42.67,FR,card,C0034_1,D0034_1,purchase,0
2241,U0034,2025-02-24 01:33:12,24.49,CZ,card,C0034_1,D0034_1,purchase,0
2286,U0034,2025-02-24 05:06:15,18.71,MT,card,C0034_1,D0034_2,purchase,0
2243,U0034,2025-02-24 12:11:52,69.58,DE,card,C0034_1,D0034_2,purchase,0
2277,U0034,2025-02-24 16:25:18,21.18,ES,wallet,,D0034_1,purchase,0
2265,U0034,2025-02-24 17:19:28,9.09,GB,card,C0034_1,D0034_1,purchase,0
2184,U0034,2025-02-24 23:42:59,12.98,DE,card,C0034_1,D0034_2,purchase,0
